,image,label
647,"[[[40 42 39]
  [39 35 34]
  [38 26 28]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[35 37 34]
  [41 37 36]
  [46 34 36]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 28 25]
  [35 31 30]
  [44 32 34]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[26 27 22]
  [37 28 29]
  [41 22 26]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[18 19 14]
  [31 22 23]
  [39 20 24]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 9 10  5]
  [25 16 17]
  [37 18 24]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",1
648,"[[[22 30 19]
  [31 28 21]
  [40 26 25]
  ...
  [ 1  1  3]
  [ 1  1  3]
  [ 1  1  3]]

 [[31 39 28]
  [36 33 28]
  [41 27 26]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 1  1  3]]

 [[34 42 31]
  [38 35 30]
  [42 28 27]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[27 33 29]
  [33 29 30]
  [39 23 33]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[33 40 33]
  [37 33 32]
  [39 24 31]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 37 29]
  [34 30 27]
  [38 23 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
649,"[[[ 9  8 16]
  [31 20 36]
  [44 21 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 24 29]
  [42 32 43]
  [48 26 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[33 33 33]
  [49 39 47]
  [53 32 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[45 56 52]
  [64 64 66]
  [78 66 78]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[51 62 56]
  [64 65 67]
  [75 64 78]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  4]]

 [[54 65 61]
  [61 62 66]
  [65 54 68]
  ...
  [ 0  0  2]
  [ 0  0  4]
  [ 0  0  5]]]",1
650,"[[[24 27 36]
  [37 29 44]
  [42 23 45]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 [[26 29 36]
  [39 31 44]
  [45 26 46]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 [[20 23 28]
  [35 27 38]
  [44 25 44]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[46 52 50]
  [71 70 75]
  [75 64 78]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[45 53 38]
  [75 76 68]
  [83 74 75]
  ...
  [ 0  0  2]
  [ 0  1  0]
  [ 0  1  0]]

 [[36 46 22]
  [68 71 54]
  [80 73 67]
  ...
  [ 0  0  2]
  [ 0  1  0]
  [ 0  1  0]]]",1
651,"[[[10  8 21]
  [31 19 41]
  [47 22 54]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 29 37]
  [40 29 45]
  [45 20 49]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 36 38]
  [45 35 44]
  [48 26 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 ...

 [[51 54 43]
  [67 63 60]
  [80 69 77]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[56 62 50]
  [70 67 62]
  [79 68 76]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[59 65 53]
  [65 64 59]
  [70 59 67]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",1
652,"[[[27 32 36]
  [37 34 43]
  [41 26 47]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 30 33]
  [37 34 43]
  [45 30 49]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 26 29]
  [36 33 40]
  [45 31 48]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[46 52 40]
  [74 71 66]
  [73 62 68]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[44 50 36]
  [75 72 65]
  [77 66 70]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[43 50 34]
  [75 72 65]
  [78 67 71]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",1
653,"[[[ 4  8 20]
  [28 20 41]
  [42 22 50]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 23 32]
  [34 30 44]
  [41 23 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 35 34]
  [40 39 45]
  [44 30 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[44 55 51]
  [60 59 64]
  [84 71 88]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[50 61 53]
  [61 63 62]
  [82 71 85]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[50 62 52]
  [64 66 63]
  [67 57 68]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
654,"[[[31 33 30]
  [42 35 43]
  [47 27 54]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[27 29 24]
  [40 33 41]
  [47 27 52]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 24 19]
  [35 28 35]
  [45 26 48]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[51 61 53]
  [65 67 66]
  [72 64 75]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 1  0  0]]

 [[47 57 46]
  [65 67 62]
  [78 71 78]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 1  0  0]]

 [[44 55 39]
  [65 68 59]
  [81 75 79]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 2  1  0]]]",1
655,"[[[16  7 36]
  [31 14 48]
  [42 16 55]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 21 43]
  [39 25 50]
  [45 20 52]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 35 43]
  [48 36 50]
  [52 30 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[49 56 48]
  [61 61 59]
  [72 62 70]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[53 60 52]
  [61 61 59]
  [70 60 68]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[57 64 57]
  [61 61 59]
  [66 56 64]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
656,"[[[26 32 22]
  [36 35 31]
  [39 28 34]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 [[20 25 18]
  [32 31 29]
  [38 27 35]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 [[21 26 22]
  [34 32 33]
  [42 30 40]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[46 57 49]
  [65 69 68]
  [69 63 75]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[37 51 38]
  [65 70 66]
  [73 70 79]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[29 43 30]
  [62 69 62]
  [76 73 80]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]]",1
657,"[[[10  6 31]
  [22 13 40]
  [37 23 56]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[31 28 45]
  [32 24 45]
  [35 22 48]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 38 44]
  [39 33 43]
  [40 29 45]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[50 58 43]
  [65 66 58]
  [78 69 70]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]

 [[56 65 46]
  [67 69 56]
  [77 69 66]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]

 [[59 68 47]
  [65 68 51]
  [69 62 56]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]]",1
658,"[[[36 41 35]
  [41 34 41]
  [39 20 42]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[28 33 26]
  [36 30 34]
  [38 19 39]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[27 33 23]
  [38 32 34]
  [43 24 43]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[48 58 49]
  [68 68 66]
  [70 63 70]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[43 53 42]
  [68 69 64]
  [75 68 75]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 49 38]
  [67 69 64]
  [78 72 76]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
659,"[[[ 4 17 10]
  [22 23 25]
  [39 27 41]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  2]]

 [[15 28 21]
  [28 29 31]
  [38 26 38]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  2]]

 [[21 34 27]
  [33 35 34]
  [43 30 40]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[55 56 51]
  [69 63 65]
  [78 64 77]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[59 60 55]
  [71 65 67]
  [81 67 80]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[59 60 55]
  [68 62 64]
  [76 62 75]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]]",1
660,"[[[24 32 45]
  [39 38 54]
  [43 31 53]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[18 26 37]
  [35 34 50]
  [42 30 52]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 28 37]
  [37 36 50]
  [45 33 53]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[46 52 52]
  [72 70 75]
  [73 61 73]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 1  1  3]]

 [[42 48 44]
  [72 72 72]
  [78 67 75]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 1  1  3]]

 [[37 47 39]
  [72 72 70]
  [81 70 76]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 1  1  3]]]",1
661,"[[[ 8  6  9]
  [29 18 26]
  [47 24 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[29 27 32]
  [38 26 36]
  [45 22 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[38 36 41]
  [45 33 43]
  [50 27 45]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[49 61 49]
  [62 67 61]
  [73 68 72]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[54 68 51]
  [62 70 59]
  [69 67 68]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[56 73 54]
  [61 69 56]
  [64 64 62]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]]",1
662,"[[[35 30 34]
  [42 29 39]
  [43 18 39]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  4]]

 [[36 31 35]
  [48 35 45]
  [55 30 51]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  4]]

 [[24 22 25]
  [43 32 40]
  [54 31 51]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  4]]

 ...

 [[41 46 39]
  [76 75 71]
  [72 63 66]
  ...
  [ 0  0  4]
  [ 1  1  3]
  [ 1  1  1]]

 [[38 44 30]
  [81 81 71]
  [76 68 65]
  ...
  [ 0  0  4]
  [ 1  1  3]
  [ 1  1  1]]

 [[36 43 25]
  [83 84 70]
  [78 71 63]
  ...
  [ 0  0  4]
  [ 2  2  4]
  [ 2  2  2]]]",1
663,"[[[ 3 15  3]
  [18 19 21]
  [36 24 44]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 33 23]
  [30 31 35]
  [40 28 50]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 41 35]
  [38 37 43]
  [46 32 57]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[44 56 46]
  [64 64 62]
  [80 69 77]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[50 62 52]
  [66 66 64]
  [78 67 75]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[58 70 58]
  [67 68 63]
  [73 62 70]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
664,"[[[25 25 23]
  [38 29 32]
  [43 23 35]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  2]]

 [[28 29 24]
  [41 32 35]
  [47 27 39]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  2]]

 [[23 24 19]
  [38 29 32]
  [48 28 39]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[46 57 43]
  [71 72 64]
  [70 60 61]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[41 54 36]
  [72 74 63]
  [75 65 64]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 1  1  1]]

 [[38 51 33]
  [71 73 60]
  [78 68 67]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 1  1  1]]]",1
665,"[[[ 0  9  0]
  [25 24 22]
  [43 27 38]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[20 30 21]
  [35 34 32]
  [41 25 35]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[28 38 29]
  [41 40 38]
  [46 30 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[49 52 45]
  [61 57 56]
  [74 63 71]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[57 60 53]
  [65 61 60]
  [75 64 72]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[66 67 61]
  [67 63 62]
  [71 60 68]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",1
666,"[[[27 32 38]
  [35 31 45]
  [38 23 46]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[28 33 39]
  [38 34 48]
  [43 28 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[14 19 23]
  [27 24 35]
  [38 23 46]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[42 52 44]
  [65 65 65]
  [75 63 73]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 48 43]
  [67 67 69]
  [79 67 77]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[37 46 41]
  [67 67 69]
  [81 69 81]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
667,"[[[16 15 29]
  [30 21 40]
  [48 28 56]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 39 47]
  [42 34 49]
  [47 27 52]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[35 36 38]
  [38 31 39]
  [44 25 44]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[44 49 43]
  [70 66 67]
  [73 60 70]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]

 [[52 57 51]
  [67 63 64]
  [75 61 74]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]

 [[61 66 62]
  [62 57 61]
  [75 61 74]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]]",1
668,"[[[21 25 34]
  [32 28 43]
  [36 22 45]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 [[23 25 37]
  [34 30 45]
  [41 27 52]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 [[23 25 37]
  [36 32 49]
  [44 30 55]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 ...

 [[52 61 56]
  [54 54 54]
  [76 65 73]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[42 51 46]
  [63 63 63]
  [81 71 80]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[30 39 34]
  [74 74 76]
  [85 75 84]
  ...
  [ 0  0  0]
  [ 2  0  1]
  [ 1  0  0]]]",1
669,"[[[17 17  9]
  [34 26 24]
  [44 26 38]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[37 37 29]
  [43 34 35]
  [42 24 36]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[42 41 37]
  [48 39 42]
  [47 29 41]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[39 49 41]
  [66 66 66]
  [77 67 76]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[50 61 57]
  [67 68 70]
  [78 70 83]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[62 74 72]
  [65 69 72]
  [77 69 82]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",1
670,"[[[33 32 46]
  [44 35 56]
  [47 26 59]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[27 27 35]
  [39 31 46]
  [45 25 52]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 25 27]
  [38 31 38]
  [46 28 44]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[43 54 48]
  [65 69 68]
  [67 62 69]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  0  0]]

 [[40 53 46]
  [69 75 73]
  [75 72 79]
  ...
  [ 0  0  4]
  [ 0  0  2]
  [ 0  0  0]]

 [[37 50 41]
  [72 78 76]
  [83 81 86]
  ...
  [ 0  0  5]
  [ 0  0  2]
  [ 0  0  0]]]",1
671,"[[[ 0  8 11]
  [24 21 30]
  [41 22 42]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[16 23 29]
  [35 31 45]
  [46 27 49]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[24 31 41]
  [41 37 52]
  [51 31 56]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[51 52 46]
  [69 63 63]
  [82 69 78]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[57 59 48]
  [70 65 61]
  [80 67 74]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[60 62 49]
  [67 62 56]
  [71 59 63]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",1
672,"[[[28 33 39]
  [39 33 47]
  [44 24 49]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 26 30]
  [35 29 41]
  [43 24 46]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 28 32]
  [38 32 42]
  [48 29 49]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[47 57 49]
  [75 75 73]
  [79 70 75]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[43 53 45]
  [75 75 73]
  [81 72 75]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[39 49 41]
  [72 72 70]
  [81 72 75]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",1
673,"[[[ 9  7 28]
  [25 15 40]
  [43 22 53]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[31 30 44]
  [34 25 44]
  [41 21 48]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 40 45]
  [40 32 43]
  [45 26 45]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[47 56 51]
  [65 64 69]
  [79 67 81]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[54 63 58]
  [67 66 71]
  [78 65 82]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[58 67 62]
  [65 64 69]
  [70 57 74]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
674,"[[[23 28 22]
  [34 29 35]
  [36 23 43]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 35 29]
  [42 37 43]
  [46 33 53]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 26 20]
  [36 31 37]
  [43 30 50]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[41 52 46]
  [70 70 68]
  [74 63 69]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 [[39 51 39]
  [71 74 67]
  [76 68 66]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[38 50 36]
  [71 74 63]
  [78 70 67]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]]",1
675,"[[[17 20 13]
  [28 22 22]
  [44 26 38]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 [[36 38 33]
  [37 31 35]
  [42 24 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  2]]

 [[42 44 43]
  [43 36 43]
  [47 28 47]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[54 55 57]
  [69 64 70]
  [79 66 76]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[59 60 64]
  [71 66 73]
  [80 66 81]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[60 61 66]
  [67 61 71]
  [74 60 77]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]]",1
676,"[[[33 34 39]
  [44 36 49]
  [48 29 49]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  4]]

 [[29 30 35]
  [42 34 45]
  [49 30 49]
  ...
  [ 0  0  2]
  [ 0  0  4]
  [ 0  0  4]]

 [[24 25 27]
  [38 31 39]
  [46 28 44]
  ...
  [ 0  0  2]
  [ 0  0  4]
  [ 0  0  4]]

 ...

 [[45 55 56]
  [65 65 73]
  [69 60 77]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[46 56 58]
  [67 67 75]
  [72 63 82]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[46 56 58]
  [67 67 77]
  [74 65 84]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",1
677,"[[[ 9 13 14]
  [24 17 24]
  [40 22 34]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 40 43]
  [39 32 39]
  [43 25 37]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[35 39 42]
  [39 32 39]
  [44 26 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[48 58 57]
  [66 67 71]
  [77 71 81]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]

 [[53 63 62]
  [67 71 74]
  [79 73 83]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]

 [[53 65 61]
  [64 68 71]
  [72 69 78]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  1  0]]]",1
678,"[[[30 35 31]
  [41 36 40]
  [42 28 41]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 35 31]
  [42 37 41]
  [45 31 44]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 27 23]
  [36 32 33]
  [44 31 41]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[48 55 39]
  [67 64 55]
  [78 66 66]
  ...
  [ 0  0  2]
  [ 1  1  0]
  [ 0  1  0]]

 [[49 56 40]
  [70 68 56]
  [83 72 70]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  1  0]]

 [[49 56 40]
  [72 70 58]
  [86 75 73]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  1  0]]]",1
679,"[[[15 13 24]
  [34 23 40]
  [49 26 52]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 0  0  2]]

 [[39 38 44]
  [37 26 40]
  [40 18 41]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 [[45 45 45]
  [42 32 40]
  [45 24 43]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  2]]

 ...

 [[50 47 40]
  [66 58 56]
  [80 64 74]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[57 54 45]
  [70 60 58]
  [78 62 72]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[66 64 52]
  [72 62 60]
  [74 59 66]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",1
680,"[[[21 26 32]
  [36 32 49]
  [39 24 57]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 29 34]
  [41 37 52]
  [46 31 64]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 28 31]
  [39 35 49]
  [46 31 60]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[49 53 52]
  [73 71 76]
  [71 63 76]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[44 48 49]
  [72 71 77]
  [72 64 79]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 43 46]
  [70 69 77]
  [70 61 78]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",1
